month,revenue,marketing_spend,operating_expenses,new_customers,total_customers,date,CAC,ARPU,lost_customers,churn_rate,average_lifespan,LTV,burn_rate,runway_months,LTV_CAC_ratio
2054-01-01,24388,2374,19116,53,68092,Jan-2054,44.79245283018868,0.3581624860482876,28.0,0.00041135939588934434,2430.964285714286,870.6802120660283,-2898,0.0,19.44
2054-02-01,15569,4340,8258,116,68192,Feb-2054,37.41379310344828,0.22831123885499766,16.0,0.0002349762086588733,4255.75,971.6355547571562,-2971,0.0,25.97
2054-03-01,14300,6005,8282,83,68262,Mar-2054,72.34939759036145,0.20948697664879434,13.0,0.00019063819802909432,5245.538461538462,1098.8719932026604,-13,0.0,15.19
2054-04-01,16269,5052,9898,165,68407,Apr-2054,30.618181818181817,0.23782653821977284,20.0,0.0002929887785297823,3413.1,811.7257575979066,-1319,0.0,26.51
2054-05-01,13818,6648,12135,72,68464,May-2054,92.33333333333333,0.2018286982939939,15.0,0.00021927580510766443,4560.466666666666,920.4330509464827,4965,20.1,9.97
2054-06-01,22015,4365,14629,158,68599,Jun-2054,27.626582278481013,0.320923045525445,23.0,0.00033594297733115214,2976.695652173913,955.2902342980028,-3021,0.0,34.58
2054-07-01,22234,3525,19168,118,68700,Jul-2054,29.872881355932204,0.3236390101892285,17.0,0.0002478170235717722,4035.235294117647,1305.9595564688757,459,217.9,43.72
2054-08-01,28290,6476,18459,144,68832,Aug-2054,44.97222222222222,0.4110006973500697,12.0,0.00017467248908296942,5725.0,2352.978992329149,-3355,0.0,52.32
2054-09-01,16254,3646,11200,111,68931,Sep-2054,32.846846846846844,0.23580101840971407,12.0,0.00017433751743375174,5736.0,1352.5546415981198,-1408,0.0,41.18
2054-10-01,27144,2013,13110,106,69012,Oct-2054,18.99056603773585,0.3933229003651539,25.0,0.00036268152210181193,2757.2400000000002,1084.485633802817,-12021,0.0,57.11
2054-11-01,17350,6599,15167,103,69104,Nov-2054,64.06796116504854,0.25107084973373467,11.0,0.00015939256940821885,6273.818181818182,1575.1728619840453,4416,22.6,24.59
2054-12-01,25183,4278,8612,119,69194,Dec-2054,35.94957983193277,0.3639477411336243,29.0,0.00041965732808520493,2382.8965517241377,867.2498173551026,-12293,0.0,24.12
2055-01-01,16238,5155,8687,150,69330,Jan-2055,34.36666666666667,0.23421318332612145,14.0,0.00020232968176431482,4942.428571428572,1157.5819290762606,-2396,0.0,33.68
2055-02-01,16090,2129,11690,106,69425,Feb-2055,20.08490566037736,0.231760893050054,11.0,0.0001586614741093322,6302.727272727272,1460.725701378204,-2271,0.0,72.73
2055-03-01,21637,5814,16804,187,69600,Mar-2055,31.09090909090909,0.3108764367816092,12.0,0.00017284839755131437,5785.416666666666,1798.549718630268,981,101.9,57.85
2055-04-01,22647,6933,10307,184,69761,Apr-2055,37.67934782608695,0.32463697481400783,23.0,0.00033045977011494253,3026.086956521739,982.3797150893454,-5407,0.0,26.07
2055-05-01,19911,5216,15133,152,69885,May-2055,34.31578947368421,0.2849109250912213,28.0,0.00040137039319963877,2491.464285714286,709.845394474596,438,228.3,20.69
2055-06-01,18472,4938,19205,134,69990,Jun-2055,36.850746268656714,0.2639234176310902,29.0,0.0004149674465192817,2409.8275862068963,636.0099324534046,5671,17.6,17.26
2055-07-01,28271,5928,14509,110,70090,Jul-2055,53.89090909090909,0.40335283207304895,10.0,0.00014287755393627662,6999.0,2823.0664716792694,-7834,0.0,52.38
2055-08-01,13266,4040,17973,52,70132,Aug-2055,77.6923076923077,0.1891575885473108,10.0,0.00014267370523612499,7009.0,1325.8055381281013,8747,11.4,17.06
2055-09-01,10666,2027,13906,177,70281,Sep-2055,11.451977401129943,0.1517622116930607,28.0,0.0003992471339759311,2504.714285714286,380.12097965920475,5267,19.0,33.19
2055-10-01,14188,4113,10591,135,70391,Oct-2055,30.466666666666665,0.20155985850463837,25.0,0.0003557149158378509,2811.2400000000002,566.6331366225796,516,193.8,18.6
2055-11-01,27055,3252,18888,96,70466,Nov-2055,33.875,0.3839440297448415,21.0,0.00029833359378329615,3351.952380952381,1286.9621046556733,-4915,0.0,37.99
2055-12-01,20161,6356,15183,125,70578,Dec-2055,50.848,0.285655586726742,13.0,0.00018448613515738087,5420.461538461538,1548.3851210989694,1378,72.6,30.45
2056-01-01,21314,4046,13248,87,70641,Jan-2056,46.50574712643678,0.30172279554366443,24.0,0.0003400493071495367,2940.75,887.2913109950312,-4020,0.0,19.08
2056-02-01,22891,6555,16766,190,70805,Feb-2056,34.5,0.3232963773744792,26.0,0.00036805820982149177,2716.9615384615386,878.3838228504071,430,232.6,25.46
2056-03-01,14777,6023,18102,136,70926,Mar-2056,44.286764705882355,0.2083439077348222,15.0,0.0002118494456606172,4720.333333333333,983.4526924776056,9348,10.7,22.21
2056-04-01,13900,6396,13108,107,71009,Apr-2056,59.77570093457944,0.19574983452801759,24.0,0.0003383808476440233,2955.25,578.489698488924,5604,17.8,9.68
2056-05-01,23716,5374,11604,99,71090,May-2056,54.282828282828284,0.3336052890701927,18.0,0.0002534889943528285,3944.944444444445,1316.05433175474,-6738,0.0,24.24
2056-06-01,16981,5466,8669,79,71159,Jun-2056,69.18987341772151,0.23863460700684383,10.0,0.00014066676044450696,7109.0,1696.4534212116528,-2846,0.0,24.52
2056-07-01,16376,5081,12364,150,71290,Jul-2056,33.873333333333335,0.22970963669518868,19.0,0.00026700768701077866,3745.2105263157896,860.3109493469964,1069,93.5,25.4
2056-08-01,26907,5778,15329,74,71344,Aug-2056,78.08108108108108,0.37714453913433504,20.0,0.00028054425585636136,3564.5,1344.3317097443373,-5800,0.0,17.22
2056-09-01,28777,2629,9283,161,71486,Sep-2056,16.32919254658385,0.4025543463055703,19.0,0.0002663153173357255,3754.9473684210525,1511.5703833065581,-16865,0.0,92.57
2056-10-01,28977,2269,8923,175,71632,Oct-2056,12.965714285714286,0.4045259102077284,29.0,0.0004056738382340598,2465.034482758621,997.170317831368,-17785,0.0,76.91
2056-11-01,20160,4639,9125,172,71792,Nov-2056,26.97093023255814,0.28081123244929795,12.0,0.00016752289479562206,5969.333333333333,1676.2558502340091,-6396,0.0,62.15
2056-12-01,24124,3993,9529,96,71867,Dec-2056,41.59375,0.33567562302586723,21.0,0.00029251170046801873,3418.6666666666665,1147.5630632510981,-10602,0.0,27.59
2057-01-01,26282,4891,17786,167,72015,Jan-2057,29.2874251497006,0.3649517461639936,19.0,0.0002643772524246177,3782.4736842105262,1380.4203758719857,-3605,0.0,47.13
2057-02-01,20488,6957,16438,88,72079,Feb-2057,79.05681818181819,0.284243677076541,24.0,0.000333263903353468,3000.625,852.9086835277959,2907,34.4,10.79
2057-03-01,15240,5432,11711,65,72124,Mar-2057,83.56923076923077,0.2113027563640397,20.0,0.0002774733278763579,3603.9500000000003,761.5245687981809,1903,52.5,9.11
2057-04-01,20453,3280,16004,71,72179,Apr-2057,46.19718309859155,0.28336496764987046,16.0,0.0002218401641617215,4507.75,1277.3384329237035,-1169,0.0,27.65
2057-05-01,20478,4360,17752,103,72266,May-2057,42.33009708737864,0.28336977278388176,16.0,0.00022167112317987225,4511.1875,1278.3341768604876,1634,61.2,30.2
2057-06-01,22394,2575,14274,198,72444,Jun-2057,13.005050505050505,0.30912152835293466,20.0,0.00027675532062103894,3613.2999999999997,1116.9488183976587,-5545,0.0,85.89
2057-07-01,29262,3307,18592,65,72490,Jul-2057,50.87692307692308,0.40366947165126227,19.0,0.0002622715476782066,3812.842105263158,1539.1279581212655,-7363,0.0,30.25
2057-08-01,14432,5192,18435,108,72572,Aug-2057,48.074074074074076,0.19886457586948134,26.0,0.0003586701614015726,2788.0769230769233,554.4497347991809,9195,10.9,11.53
2057-09-01,23568,5178,11864,80,72630,Sep-2057,64.725,0.3244940107393639,22.0,0.00030314721931323373,3298.727272727273,1070.4172430625963,-6526,0.0,16.54
2057-10-01,24178,4734,18131,81,72699,Oct-2057,58.44444444444444,0.33257678922681194,12.0,0.00016522098306484924,6052.5,2012.9210167952792,-1313,0.0,34.44
2057-11-01,27660,4212,15833,58,72740,Nov-2057,72.62068965517241,0.3802584547704152,17.0,0.00023384090565207224,4276.411764705882,1626.141729609083,-7615,0.0,22.39
2057-12-01,10302,4352,19261,188,72915,Dec-2057,23.148936170212767,0.14128780086401974,13.0,0.00017871872422326092,5595.384615384616,790.5595872960613,13311,7.5,34.15
2058-01-01,27022,5568,14788,59,72957,Jan-2058,94.37288135593221,0.3703825541072138,17.0,0.00023314818624425702,4289.117647058823,1588.6143489839703,-6666,0.0,16.83
2058-02-01,10055,3655,8226,66,73005,Feb-2058,55.378787878787875,0.1377302924457229,18.0,0.0002467206710802253,4053.166666666667,558.2438303312559,1826,54.8,10.08
2058-03-01,23013,3579,19739,117,73109,Mar-2058,30.58974358974359,0.31477656649660096,13.0,0.0001780699952058078,5615.769230769231,1767.7125566987966,305,327.9,57.79
2058-04-01,18717,4203,8264,97,73194,Apr-2058,43.329896907216494,0.25571768177719484,12.0,0.0001641384781627433,6092.416666666667,1557.9386664207448,-6250,0.0,35.96
2058-05-01,18150,3390,17587,160,73338,May-2058,21.1875,0.24748425100220894,16.0,0.00021859715277208514,4574.625,1132.1476417409801,2827,35.4,53.43
2058-06-01,12125,3742,19749,172,73481,Jun-2058,21.75581395348837,0.16500864168968848,29.0,0.00039542938176661483,2528.896551724138,417.2897849737371,11366,8.8,19.18
2058-07-01,21479,3925,8645,198,73651,Jul-2058,19.82323232323232,0.29163215706507717,28.0,0.00038105088390196103,2624.321428571429,765.3365190463907,-8909,0.0,38.61
2058-08-01,25745,2619,15544,150,73776,Aug-2058,17.46,0.34896172196920405,25.0,0.000339438704158803,2946.04,1028.0551913901538,-7582,0.0,58.88
2058-09-01,26748,3274,13569,151,73901,Sep-2058,21.68211920529801,0.36194368141161826,26.0,0.00035241813055736284,2837.5384615384614,1027.0291169162904,-9905,0.0,47.37
2058-10-01,16809,2956,10990,114,74003,Oct-2058,25.92982456140351,0.2271394402929611,12.0,0.0001623793994668543,6158.416666666667,1398.8193147575098,-2863,0.0,53.95
2058-11-01,14621,3939,18091,100,74083,Nov-2058,39.39,0.19735971815396244,20.0,0.0002702593138116022,3700.1500000000005,730.2605611273842,7409,13.5,18.54
2058-12-01,25034,5953,10504,85,74155,Dec-2058,70.03529411764706,0.33759018272537256,13.0,0.00017547885479799683,5698.692307692308,1923.822577449521,-8577,0.0,27.47
2059-01-01,23623,4381,18964,130,74267,Jan-2059,33.7,0.318082055287005,18.0,0.00024273481221765222,4119.722222222222,1310.409711655992,-278,0.0,38.88
2059-02-01,15126,2968,17346,176,74413,Feb-2059,16.863636363636363,0.203270933842205,30.0,0.00040394791764848453,2475.5666666666666,503.2107481219679,5188,19.3,29.84
2059-03-01,15122,3316,8587,137,74531,Mar-2059,24.204379562043794,0.202895439481558,19.0,0.00025533172967089085,3916.4736842105262,794.6346493758513,-3219,0.0,32.83
2059-04-01,28030,3043,18013,153,74658,Apr-2059,19.88888888888889,0.3754453641940582,26.0,0.0003488481303081939,2866.5769230769233,1076.2430168748983,-6974,0.0,54.11
2059-05-01,27302,2281,17177,64,74708,May-2059,35.640625,0.3654494833217326,14.0,0.00018752176591925847,5332.714285714286,1948.8376804167083,-7844,0.0,54.68
2059-06-01,29181,4844,12079,145,74836,Jun-2059,33.40689655172414,0.3899326527339783,17.0,0.00022755260480805269,4394.588235294118,1713.593448261768,-12258,0.0,51.29
2059-07-01,15870,3058,11348,172,74978,Jul-2059,17.77906976744186,0.21166208754568006,30.0,0.0004008765834625047,2494.5333333333333,527.998132785617,-1464,0.0,29.7
2059-08-01,11531,6293,14299,50,75012,Aug-2059,125.86,0.15372207113528502,16.0,0.00021339592947264532,4686.125,720.3608405988375,9061,11.0,5.72
2059-09-01,18172,4532,11831,171,75171,Sep-2059,26.502923976608187,0.24174216120578415,12.0,0.00015997440409534473,6251.0,1511.1302496973567,-1809,0.0,57.02
2059-10-01,29729,5828,17433,175,75328,Oct-2059,33.30285714285714,0.394660683942226,18.0,0.00023945404477790637,4176.166666666667,1648.1687929233929,-6468,0.0,49.49
2059-11-01,17673,3008,16381,106,75416,Nov-2059,28.37735849056604,0.2343401930624801,18.0,0.00023895497026338148,4184.888888888889,980.6876701672501,1716,58.3,34.56
2059-12-01,16882,3229,17172,130,75528,Dec-2059,24.838461538461537,0.22351975426331958,18.0,0.0002386761429935292,4189.777777777778,936.4980993068061,3519,28.4,37.7
2060-01-01,11906,3035,17890,122,75620,Jan-2060,24.87704918032787,0.15744512033853478,30.0,0.00039720368605020655,2517.6,396.38383496429515,9019,11.1,15.93
2060-02-01,13086,6585,9715,190,75790,Feb-2060,34.6578947368421,0.17266130096318777,20.0,0.0002644802962179318,3780.9999999999995,652.8323789418129,3214,31.1,18.84
2060-03-01,23503,2275,18785,119,75896,Mar-2060,19.11764705882353,0.3096737640982397,13.0,0.00017152658662092623,5830.000000000001,1805.3980446927378,-2443,0.0,94.44
2060-04-01,18152,4740,14450,55,75924,Apr-2060,86.18181818181819,0.2390811864496075,27.0,0.0003557499736481501,2810.962962962963,672.0483602510893,1038,96.3,7.8
2060-05-01,15750,4289,13433,133,76031,May-2060,32.24812030075188,0.20715234575370572,26.0,0.0003424477108687635,2920.153846153846,604.9167191924752,1972,50.7,18.76
2060-06-01,22772,3239,9098,101,76117,Jun-2060,32.06930693069307,0.299171013045706,15.0,0.0001972879483368626,5068.733333333333,1516.4180861918712,-10435,0.0,47.29
2060-07-01,20267,2125,15096,52,76139,Jul-2060,40.86538461538461,0.2661842157107396,30.0,0.00039413008920477683,2537.2333333333336,675.3714649084789,-3046,0.0,16.53
2060-08-01,11062,6065,10326,130,76240,Aug-2060,46.65384615384615,0.14509443861490032,29.0,0.0003808823336266565,2625.4827586206898,380.9429469551688,5329,18.8,8.17
2060-09-01,28360,6312,19439,112,76329,Sep-2060,56.357142857142854,0.3715494766078424,23.0,0.00030167890870933894,3314.782608695652,1231.6057433296478,-2609,0.0,21.85
2060-10-01,27680,5868,17087,98,76404,Oct-2060,59.87755102040816,0.3622846971362756,23.0,0.0003013271495761768,3318.6521739130435,1202.2968977267296,-4725,0.0,20.08
2060-11-01,16229,3208,14416,125,76519,Nov-2060,25.664,0.21209111462512578,10.0,0.00013088319983246951,7640.4,1620.4609521818109,1395,71.7,63.14
2060-12-01,26509,5249,14980,161,76652,Dec-2060,32.60248447204969,0.34583572509523564,28.0,0.0003659221892601837,2732.821428571429,945.1072803057978,-6280,0.0,28.99
2061-01-01,25147,2918,14763,158,76788,Jan-2061,18.468354430379748,0.32748606553107257,22.0,0.0002870114282732349,3484.181818181818,1141.0209952312625,-7466,0.0,61.78
2061-02-01,14632,5923,9674,114,76878,Feb-2061,51.95614035087719,0.19032753193371316,24.0,0.0003125488357555868,3199.5,608.9529384219153,965,103.6,11.72
2061-03-01,16288,6403,19101,130,76995,Mar-2061,49.253846153846155,0.21154620429898047,13.0,0.00016909909206795182,5913.692307692308,1251.0191610843863,9216,10.9,25.4
2061-04-01,13596,3969,15950,64,77044,Apr-2061,62.015625,0.17647058823529413,15.0,0.0001948178453146308,5133.0,905.8235294117648,6323,15.8,14.61
2061-05-01,21475,4793,17122,149,77180,May-2061,32.16778523489933,0.2782456594972791,13.0,0.0001687347489746119,5926.461538461539,1649.01219925449,440,227.3,51.26
2061-06-01,16168,2891,16915,81,77249,Jun-2061,35.69135802469136,0.20929720773084443,12.0,0.00015548069448043534,6431.666666666667,1346.129874388881,3638,27.5,37.72
2061-07-01,19795,6470,19132,145,77373,Jul-2061,44.62068965517241,0.25583860002843367,21.0,0.0002718481792644565,3678.523809523809,941.108381599832,5807,17.2,21.09
2061-08-01,17561,4033,14049,177,77523,Aug-2061,22.785310734463277,0.226526321220799,27.0,0.0003489589391648249,2865.666666666667,649.1489278450697,521,191.9,28.49
2061-09-01,18258,3364,9089,195,77696,Sep-2061,17.25128205128205,0.23499279242174628,22.0,0.00028378674715890767,3523.7727272727275,828.0611930414108,-5805,0.0,48.0
2061-10-01,26616,2128,12578,162,77835,Oct-2061,13.135802469135802,0.34195413374445943,23.0,0.0002960255354200988,3378.0869565217395,1155.1507989308489,-11910,0.0,87.94
2061-11-01,16371,3014,17127,132,77947,Nov-2061,22.833333333333332,0.21002732626015114,20.0,0.00025695381255219375,3891.75,817.3738469729432,3770,26.5,35.8
2061-12-01,24369,3799,18487,92,78026,Dec-2061,41.29347826086956,0.3123189705995437,13.0,0.00016677999153270814,5995.923076923076,1872.640523178664,-2083,0.0,45.35
2062-01-01,22910,6612,8155,165,78177,Jan-2062,40.07272727272727,0.2930529439604999,14.0,0.00017942737036372492,5573.285714285714,1633.267786104426,-8143,0.0,40.76
2062-02-01,17943,3518,17262,127,78293,Feb-2062,27.700787401574804,0.22917757653940965,11.0,0.0001407063458561981,7107.0,1628.7650364655844,2837,35.2,58.8
2062-03-01,22199,6181,9958,107,78389,Mar-2062,57.76635514018692,0.2831902435290666,11.0,0.00014049787337309849,7117.545454545455,2015.6194306019283,-6060,0.0,34.89
2062-04-01,25728,3198,18693,82,78459,Apr-2062,39.0,0.32791649141589874,12.0,0.00015308270293025808,6532.416666666666,2142.087153800074,-3837,0.0,54.93
2062-05-01,16738,5873,14344,63,78506,May-2062,93.22222222222223,0.2132066338878557,16.0,0.00020392816630341963,4903.6875,1045.4987055129545,3479,28.7,11.22
2062-06-01,25913,4474,13779,181,78675,Jun-2062,24.718232044198896,0.3293676517318081,12.0,0.00015285455888721882,6542.166666666666,2154.7780722381103,-7660,0.0,87.17
2062-07-01,12472,5485,14144,108,78772,Jul-2062,50.78703703703704,0.15833037119788756,11.0,0.0001398156974896727,7152.272727272727,1132.4219958176186,7157,14.0,22.3
2062-08-01,29123,6049,13063,132,78874,Aug-2062,45.82575757575758,0.3692344752389888,30.0,0.0003808459858833088,2625.733333333333,969.5112694508541,-10011,0.0,21.16
2062-09-01,25679,5719,11830,183,79034,Sep-2062,31.25136612021858,0.3249107978844548,23.0,0.0002916043309582372,3429.3043478260865,1114.2180118408037,-8130,0.0,35.65
2062-10-01,11761,2302,17046,170,79192,Oct-2062,13.541176470588235,0.14851247600767753,12.0,0.00015183338816205684,6586.166666666666,978.1279190658987,7587,13.2,72.23
2062-11-01,20167,5952,16831,132,79306,Nov-2062,45.09090909090909,0.25429349607848084,18.0,0.00022729568643297302,4399.555555555556,1118.7783634137254,2616,38.2,24.81
2062-12-01,20554,6683,18430,76,79372,Dec-2062,87.9342105263158,0.2589578188781938,10.0,0.00012609386427256449,7930.6,2053.690878395404,4559,21.9,23.35
2063-01-01,27260,2986,17794,129,79481,Jan-2063,23.147286821705425,0.34297505064103373,20.0,0.0002519780275160006,3968.6000000000004,1361.1307859740066,-6480,0.0,58.8
2063-02-01,24277,3863,14659,183,79647,Feb-2063,21.10928961748634,0.3048074629301794,17.0,0.00021388759577760721,4675.352941176471,1425.0824683031526,-5755,0.0,67.51
2063-03-01,13812,6440,8441,62,79690,Mar-2063,103.87096774193549,0.17332162128246956,19.0,0.00023855261340665688,4191.9473684210525,726.5551142255185,1069,93.5,6.99
2063-04-01,27844,6909,14040,113,79791,Apr-2063,61.14159292035398,0.34896166234287074,12.0,0.00015058351110553393,6640.833333333334,2317.3962393419474,-6895,0.0,37.9
2063-05-01,28117,5072,13925,196,79972,May-2063,25.877551020408163,0.3515855549442305,15.0,0.00018799112681881414,5319.400000000001,1870.2242009703398,-9120,0.0,72.27
2063-06-01,11605,5124,15358,129,80087,Jun-2063,39.72093023255814,0.14490491590395446,14.0,0.00017506127144500575,5712.285714285715,827.7382810479319,8877,11.3,20.84
2063-07-01,15622,3327,12628,172,80231,Jul-2063,19.343023255813954,0.19471276688561778,28.0,0.000349619788480028,2860.25,556.9271914845883,333,300.3,28.79
2063-08-01,16767,4408,14370,92,80298,Aug-2063,47.91304347826087,0.20880968392737054,25.0,0.0003116002542658075,3209.24,670.1203900470746,2011,49.7,13.99
2063-09-01,21613,5673,17528,138,80410,Sep-2063,41.108695652173914,0.2687849769929113,26.0,0.00032379386784228746,3088.3846153846157,830.1113877914152,1588,63.0,20.19
2063-10-01,29901,5291,19892,197,80595,Oct-2063,26.85786802030457,0.3710031639679881,12.0,0.0001492351697550056,6700.833333333333,2486.0303678888267,-4718,0.0,92.56
2063-11-01,20589,6033,8948,144,80721,Nov-2063,41.895833333333336,0.2550637380607277,18.0,0.00022333891680625348,4477.5,1142.0478871669081,-5608,0.0,27.26
2063-12-01,23918,2703,19565,51,80744,Dec-2063,53.0,0.2962201525809967,28.0,0.00034687379987859417,2882.8928571428573,853.9709620175228,-1650,0.0,16.11
2064-01-01,23046,2574,16179,169,80903,Jan-2064,15.23076923076923,0.284859646737451,10.0,0.00012384821163182404,8074.4,2300.070731616874,-4293,0.0,151.01
2064-02-01,12590,5232,14115,71,80963,Feb-2064,73.69014084507042,0.15550313105986685,11.0,0.00013596529176915565,7354.818181818182,1143.6972556487644,6757,14.8,15.52
2064-03-01,27447,6783,8459,164,81109,Mar-2064,41.359756097560975,0.33839647881246226,18.0,0.00022232377752800663,4497.944444444444,1522.0885618940767,-12205,0.0,36.8
2064-04-01,14324,4632,15568,106,81194,Apr-2064,43.698113207547166,0.17641697662388847,21.0,0.00025891084836454647,3862.3333333333335,681.3811693803319,5876,17.0,15.59
2064-05-01,20787,5828,12646,121,81301,May-2064,48.16528925619835,0.25567951193712257,14.0,0.0001724265339803434,5799.571428571428,1482.8315923016235,-2313,0.0,30.79
2064-06-01,19111,5230,8392,56,81329,Jun-2064,93.39285714285714,0.23498383110575563,28.0,0.0003443992078818219,2903.6071428571427,682.3007304546085,-5489,0.0,7.31
2064-07-01,15342,2488,9787,168,81477,Jul-2064,14.80952380952381,0.1882985382377849,20.0,0.0002459147413591708,4066.45,765.7065908170404,-3067,0.0,51.7
2064-08-01,26389,3347,15374,163,81627,Aug-2064,20.533742331288344,0.32328763766890856,13.0,0.00015955423002810608,6267.461538461539,2026.1928349499742,-7668,0.0,98.68
2064-09-01,18659,5681,18449,65,81667,Sep-2064,87.4,0.22847661846278178,25.0,0.0003062712092812427,3265.08,745.9944374104595,5471,18.3,8.54
2064-10-01,24043,5173,9138,132,81771,Oct-2064,39.18939393939394,0.2940284452923408,28.0,0.00034285574344594514,2916.678571428571,857.5864657746283,-9732,0.0,21.88
2064-11-01,18837,6589,12741,121,81878,Nov-2064,54.45454545454545,0.2300617992623171,14.0,0.000171209842120067,5840.785714285715,1343.7416705342096,493,202.8,24.68
2064-12-01,10117,3667,15418,173,82032,Dec-2064,21.196531791907514,0.12332992003120734,19.0,0.0002320525660128484,4309.368421052632,531.4740627534313,8968,11.2,25.07
2065-01-01,23917,3637,14362,162,82180,Jan-2065,22.450617283950617,0.2910318812363105,14.0,0.0001706651062999805,5859.428571428572,1705.2805201126446,-5918,0.0,75.96
2065-02-01,28935,6114,10454,61,82213,Feb-2065,100.22950819672131,0.3519516378188364,28.0,0.00034071550255536625,2935.0,1032.978056998285,-12367,0.0,10.31
2065-03-01,24309,5553,17658,175,82362,Mar-2065,31.731428571428573,0.29514824797843664,26.0,0.00031625168768929486,3162.038461538462,933.2701119635083,-1098,0.0,29.41
2065-04-01,23234,3000,11674,102,82447,Apr-2065,29.41176470588235,0.2818052809683797,17.0,0.00020640586678322527,4844.823529411765,1365.2968559480994,-8560,0.0,46.42
2065-05-01,15560,2850,9377,124,82541,May-2065,22.983870967741936,0.18851237566784992,30.0,0.0003638701226242313,2748.233333333333,518.0759945562407,-3333,0.0,22.54
2065-06-01,10846,3388,14701,182,82712,Jun-2065,18.615384615384617,0.13112970306606056,11.0,0.00013326710362123067,7503.727272727272,983.9615291614276,7243,13.8,52.86
2065-07-01,20954,5712,10597,76,82771,Jul-2065,75.15789473684211,0.25315629870365225,17.0,0.00020553244994680336,4865.411764705882,1231.709634022146,-4645,0.0,16.39
2065-08-01,23703,3367,8141,189,82930,Aug-2065,17.814814814814813,0.28581936573013383,30.0,0.00036244578415145403,2759.0333333333333,788.5851573616302,-12195,0.0,44.27
2065-09-01,25385,2821,10659,194,83104,Sep-2065,14.541237113402062,0.3054606276472853,20.0,0.0002411672494875196,4146.5,1266.5924925394686,-11905,0.0,87.1
2065-10-01,23746,2454,12596,183,83263,Oct-2065,13.40983606557377,0.28519270264102903,24.0,0.0002887947631882942,3462.666666666667,987.5272650116699,-8696,0.0,73.64
2065-11-01,16469,3624,17031,146,83391,Nov-2065,24.82191780821918,0.19749133599549112,18.0,0.0002161824579945474,4625.722222222222,913.5400616106987,4186,23.9,36.8
2065-12-01,19333,4772,19810,54,83430,Dec-2065,88.37037037037037,0.23172719645211554,15.0,0.00017987552613591394,5559.400000000001,1288.2641759558912,5249,19.1,14.58
2066-01-01,26608,5726,13661,106,83523,Jan-2066,54.0188679245283,0.31857093255749913,13.0,0.00015581924967038234,6417.6923076923085,2044.4902233286273,-7221,0.0,37.85
2066-02-01,22819,5147,14142,127,83624,Feb-2066,40.52755905511811,0.2728762077872381,26.0,0.00031129150054476015,3212.4230769230767,876.5938270389802,-3530,0.0,21.63
2066-03-01,14208,6089,13626,118,83715,Mar-2066,51.601694915254235,0.1697186884070955,27.0,0.00032287381612934086,3097.185185185185,525.6502073835169,5507,18.2,10.19
2066-04-01,16283,6806,16787,167,83869,Apr-2066,40.75449101796407,0.19414801654961905,13.0,0.00015528877739951025,6439.615384615384,1250.238554265489,7310,13.7,30.68
2066-05-01,12048,4190,18096,169,84011,May-2066,24.792899408284022,0.14340979157491282,27.0,0.0003219306299109325,3106.2592592592596,445.4679929480135,10238,9.8,17.97
2066-06-01,16233,2916,16472,108,84098,Jun-2066,27.0,0.19302480439487266,21.0,0.0002499672661913321,4000.5238095238096,772.2003258103641,3155,31.7,28.6
2066-07-01,22941,5986,8423,82,84154,Jul-2066,73.0,0.27260736269220714,26.0,0.0003091631192180551,3234.5384615384614,881.7589995265091,-8532,0.0,12.08
2066-08-01,22607,4875,14999,111,84243,Aug-2066,43.91891891891892,0.268354640741664,22.0,0.00026142548185469495,3825.1818181818185,1026.5052925897269,-2733,0.0,23.37
2066-09-01,19765,3440,12249,99,84328,Sep-2066,34.74747474747475,0.23438241153590741,14.0,0.00016618591455669907,6017.357142857143,1410.362678215675,-4076,0.0,40.59
2066-10-01,11828,6400,9750,161,84471,Oct-2066,39.75155279503105,0.14002438706775105,18.0,0.00021345223413338392,4684.888888888889,655.9986951471839,4322,23.1,16.5
2066-11-01,11917,2735,12757,68,84509,Nov-2066,40.220588235294116,0.14101456649587618,30.0,0.0003551514721028519,2815.7,397.05471488243853,3575,28.0,9.87
2066-12-01,16988,5568,9967,172,84651,Dec-2066,32.372093023255815,0.20068280351088588,30.0,0.00035499177602385545,2816.9666666666667,565.3167680633818,-1453,0.0,17.46
2067-01-01,28410,5338,12088,96,84731,Jan-2067,55.604166666666664,0.3352964086343841,16.0,0.0001890113524943592,5290.6875,1773.948517956828,-10984,0.0,31.9
2067-02-01,24594,5015,12178,82,84802,Feb-2067,61.15853658536585,0.29001674488809226,11.0,0.00012982261509955035,7702.818181818182,2233.9462555557225,-7401,0.0,36.53
2067-03-01,22977,4889,15789,190,84970,Mar-2067,25.731578947368423,0.27041308697187244,22.0,0.000259427843682932,3854.6363636363635,1042.3441182449421,-2299,0.0,40.51
2067-04-01,10009,2961,10946,133,85087,Apr-2067,22.263157894736842,0.11763254081116975,16.0,0.00018830175356008002,5310.625,624.7023120453183,3898,25.7,28.06
2067-05-01,26644,4989,17641,184,85260,May-2067,27.11413043478261,0.3125029322073657,11.0,0.00012927944339323282,7735.181818181817,2417.26699933892,-4014,0.0,89.15
2067-06-01,19865,5848,13394,128,85362,Jun-2067,45.6875,0.2327147911248565,26.0,0.0003049495660333099,3279.230769230769,763.1255035117409,-623,0.0,16.7
